gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_bovids,delta_camelids,delta_lagomorphs,delta_felids,delta_equids,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
CCR10,707,406,0.16980601847171783,41.21413803100586,0.012919155433229338,0.08397672325372696,0.44518669824549606,1.1366676092147827,1.0747532844543457,112,37.005027770996094,0.03071657381951809,5,3,0.050772272694923404,0.03176246703849216,0.006690742384991113,0.025339308607116376,,-0.01240648547420826,-0.006603320182222983,0.018742221702815913,-0.28782081642550716,-0.28782081642550716,0.6132580489414214,0.8848609745629817,11277,0.4738183133483436,14514,0.5313636527481915,0.5313636527481915,0.5771946982423822,0.012919155433229338,0.012919155433229338,0.08397672325372696,14394,Background
H1-2,652,225,0.13154380023479462,35.82847213745117,0.01129344028429667,0.09124152362346649,0.2508853930055798,1.0074025392532349,0.8355796933174133,44,34.51739501953125,0.029185358434915543,6,4,0.03127317088263097,0.0005322895656936551,0.0063855136441824676,0.0007644780581246307,0.00868532330700161,-0.01856315677088909,-0.01217772454604823,0.015437855873322266,-0.765462435473965,-0.765462435473965,0.7780018866152127,0.918826431269921,13785,0.27420751323597975,14073,0.5315689882902056,0.5315689882902056,0.5773792292767949,0.01129344028429667,0.01129344028429667,0.09124152362346649,14395,Background
GPR19,700,422,0.20454686880111694,42.14390563964844,0.012400839715855054,0.10227225720882416,0.39404671312198686,0.8940644264221191,0.8546659350395203,211,24.6359806060791,0.03629100322723389,5,3,0.049599958162464555,0.0224157522400529,0.01566509005524041,0.03077971018673688,,-0.013784213094456522,-0.013399992827955138,0.003155157920487265,-0.40988960344782616,-0.40988960344782616,0.6590565338804387,0.8893226036651125,12067,0.42139992621517264,13305,0.5317531342938931,0.5317531342938931,0.5775407215928604,0.012400839715855054,0.012400839715855054,0.10227225720882416,14396,Background
DEFB113,563,98,0.17997126281261444,41.0263671875,0.015867483576463105,0.05873678997159004,0.5068607681423855,1.8728783130645752,1.1977694034576416,15,41.0263671875,0.045650601387023926,4,3,0.06999734251242397,0.052042452093603836,0.02018000972373224,0.04064845988053819,,,-0.017954890418820126,0.009168872908153537,-0.14325298528720595,-0.14325298528720595,0.5569548074570284,0.8830152778136249,10224,0.5365830677695101,15652,0.5321068376443341,0.5321068376443341,0.5778863374816817,0.015867483576463105,0.015867483576463105,0.05873678997159004,14397,Background
METTL9,704,330,0.0757831409573555,37.889671325683594,0.009822133817352174,0.10836171358823776,0.20053901960261564,0.6970208287239075,0.5634896159172058,37,10.621183395385742,0.06562553346157074,6,5,0.05994109512113377,0.052021678885027206,0.007596142842493998,0.031869786812900945,0.005154508712187388,-0.007919416236106565,0.00767384201019305,0.00764681474335839,-0.9150796542802802,-0.9150796542802802,0.8199250924438694,0.9344823225572375,14286,0.22171073360099078,12877,0.5322669564722717,0.5322669564722717,0.5780216818402449,0.009822133817352174,0.009822133817352174,0.10836171358823776,14398,Background
FAHD1,698,251,0.15988458693027496,40.94441604614258,0.011248133151910254,0.09155977517366409,0.29746345913192984,0.9201038479804993,0.8108806610107422,225,38.0052604675293,0.02420990727841854,4,2,0.047482565987798514,0.020139628206749638,,0.017427770748465493,,-0.013997709319752801,-0.013345228461296071,0.030054795239333017,-0.6457404598030857,-0.6457404598030857,0.7407762733854029,0.9055264518951801,13320,0.3222817676982266,14046,0.5324932855709593,0.5324932855709593,0.5782289051905509,0.011248133151910254,0.011248133151910254,0.09155977517366409,14399,Background
DIPK2A,688,439,0.05852949619293213,41.33137130737305,0.008254496007062644,0.18130874633789062,0.10868667038981983,7.493739128112793,3.2802135944366455,386,41.33137130737305,0.18130874633789062,5,2,0.012776357395640056,-0.006059195176659078,0.010500361576809999,-0.01728783802224526,,0.0,-0.0015477145500538718,0.0022759958188300566,-1.2713619679653831,-1.2713619679653831,0.8982000469064461,0.9651768222135785,15154,0.12473421246231771,5510,0.5325914799086404,0.5325914799086404,0.5782969699828165,0.008254496007062644,0.008254496007062644,0.18130874633789062,14400,Background
PLGLB1,665,104,0.16194787621498108,31.87807273864746,0.013903990812482177,0.07026698440313339,0.48276530038641513,0.6745181679725647,0.6072055697441101,92,13.981162071228027,0.04824478551745415,6,4,0.06336914037160736,0.02763497183234148,0.016851012105293474,0.03196080770689515,0.0035615864005407367,-0.014234194256642674,-0.021499974282623204,0.010995734158877998,-0.20560566952553538,-0.20560566952553538,0.581450525746121,0.8830152778136249,10707,0.5122401871044754,15232,0.5328946475592247,0.5328946475592247,0.5785875744002144,0.013903990812482177,0.013903990812482177,0.07026698440313339,14401,Background
CHIC1,668,223,0.07971752434968948,37.888214111328125,0.008686609022636438,0.06397242099046707,0.11526293454540226,0.9781041741371155,0.8024520874023438,47,25.736454010009766,0.03800462186336517,6,2,0.011908728487906684,-0.011172859164980061,0.004089678097257771,0.0,-0.003825612142804737,-2.0719416458985718e-05,-0.01923525609362302,0.007819050390648914,-1.240528115062456,-1.240528115062456,0.8926099391119238,0.9623918169191481,15102,0.13170595931073822,15491,0.5334430933215518,0.5334430933215518,0.5791444317386593,0.008686609022636438,0.008686609022636438,0.06397242099046707,14402,Background
AUH,675,312,0.16603605449199677,41.63304901123047,0.012210994878761709,0.10270880162715912,0.35255466573035754,0.9119377136230469,0.7228038907051086,88,10.077088356018066,0.09049615263938904,6,3,0.035567366623854575,-0.00535069424781227,-0.014763919822775714,0.017362629011771245,0.0014578035109025441,-0.012740466314938016,-0.013413674733953117,0.016746934101180787,-0.5159140506965997,-0.5159140506965997,0.6970427799099523,0.8935210618196885,12701,0.37904398367576536,13272,0.5337704618901582,0.5337704618901582,0.5794612134279558,0.012210994878761709,0.012210994878761709,0.10270880162715912,14403,Background
TLCD5,723,246,0.134581059217453,41.22660827636719,0.012374792586529822,0.057182665914297104,0.4225544386713375,0.7217603921890259,0.5872140526771545,66,38.774505615234375,0.018614303320646286,6,3,0.047393932480489016,0.013729841294692334,0.018219814645983396,0.02642337812467406,-0.004578049698269916,-0.016554003910942736,-0.012532037576584035,0.0027507397098315667,-0.3556316500198709,-0.3556316500198709,0.6389417810342433,0.8869145364246318,11721,0.45055503400498037,15695,0.534604993515293,0.534604993515293,0.5803284923940425,0.012374792586529822,0.012374792586529822,0.057182665914297104,14404,Background
IL7,719,126,0.16493533551692963,41.14199447631836,0.010658846553999967,0.0717955157160759,0.2754256194355006,1.8585638999938965,0.9945157170295715,28,40.802093505859375,0.04555070027709007,6,4,0.05810051417416602,0.03176115775647973,0.010369565618053845,0.027302264134391425,0.0022708645646346433,-0.016441185254028438,-0.009898171163657847,0.018157819857086106,-0.7089576730049902,-0.7089576730049902,0.7608246281475127,0.9116459341246577,13590,0.2996212697499961,15168,0.5346638928773094,0.5346638928773094,0.580353741608726,0.010658846553999967,0.010658846553999967,0.0717955157160759,14405,Background
HSDL1,720,330,0.15808133780956268,41.8758659362793,0.014834548753514051,0.0961894616484642,0.6172372798406226,1.0721359252929688,1.050164818763733,247,25.32071304321289,0.04234224930405617,6,3,0.053706004453531776,0.016713074904189114,0.008575129523910608,0.03074286120894262,-0.01423103994576506,-0.011165292545457442,-0.011596597058120163,0.014388013720678551,0.1287248885796007,0.1287248885796007,0.4487876705059834,0.8830152778136249,7835,0.6490437727576326,13755,0.5354447863762594,0.5354447863762594,0.5811238937184089,0.014834548753514051,0.014834548753514051,0.0961894616484642,14406,Background
CCL25,705,177,0.2576706111431122,35.08229446411133,0.014817821471287157,0.056536510586738586,0.6032671988106469,0.47298261523246765,0.439168244600296,58,8.365967750549316,0.056536510586738586,6,3,0.06512317746456132,0.030982932581123442,0.01119273082750144,0.027456149908090352,-0.0017314202327992246,-0.016461910641591,-0.01594691400904766,0.026474296728969532,0.08668161798862165,0.08668161798862165,0.46546229406651946,0.8830152778136249,8250,0.635174128115387,15711,0.5360330950011044,0.5360330950011044,0.5817236200598456,0.014817821471287157,0.014817821471287157,0.056536510586738586,14407,Background
CRH,708,250,0.18523798882961273,32.79729461669922,0.013062072417270311,0.06632598489522934,0.46873359138275217,0.6391461491584778,0.556980550289154,91,9.636436462402344,0.06632598489522934,6,4,0.058822213778800626,0.03191936897273301,0.008045534908344074,0.032549959231318905,0.001232213375779526,-0.016238723554153768,-0.010664121251913848,0.01699450626335812,-0.25663034854762173,-0.25663034854762173,0.6012679276673658,0.8847093191402982,11049,0.4978708370019396,15385,0.5365689640566126,0.5365689640566126,0.5822663608355244,0.013062072417270311,0.013062072417270311,0.06632598489522934,14408,Background
PCYT1B,687,371,0.07110460102558136,36.43610382080078,0.0101593919589226,0.11743638664484024,0.2119291433649583,2.9072489738464355,1.1573299169540405,194,36.43610382080078,0.07979033887386322,6,2,0.011246164666247114,-0.05411510931316797,-0.05574041745489966,0.0,0.0007763760992038768,0.0,-0.009620856524515435,0.010469788567043238,-0.8931044352141173,-0.8931044352141173,0.814099375969045,0.9325584323700548,14215,0.23358969612528638,12246,0.5379878417396459,0.5379878417396459,0.5837671763102814,0.0101593919589226,0.0101593919589226,0.11743638664484024,14409,Background
THAP8,450,294,0.3021105229854584,35.20140838623047,0.015164525961442157,0.10160120576620102,0.26754987833147276,1.175144076347351,0.929825484752655,265,11.566241264343262,0.10160120576620102,4,2,0.04376014585267433,0.008384761757918673,0.009830761554508384,0.03392938429816594,,-0.01743860045138933,-0.017936783643366323,,-0.7407769362380905,-0.7407769362380905,0.7705856491933942,0.9161418117872292,13695,0.2915405660298248,13356,0.5385018252111129,0.5385018252111129,0.5842859622693072,0.015164525961442157,0.015164525961442157,0.10160120576620102,14410,Background
FAM216B,663,154,0.20611193776130676,39.8106803894043,0.014574395622054776,0.09981033951044083,0.546945667211754,1.1848409175872803,0.9632854461669922,31,35.90174865722656,0.03300231695175171,6,4,0.058561406940950717,0.026525779503927795,0.013094500025954425,0.036468565540128936,0.0033268792485911954,-0.017224809712131445,-0.014810817724891479,0.005671462126276159,-0.07725954216517561,-0.07725954216517561,0.5307914623292144,0.8830152778136249,9691,0.5775916501216734,13481,0.5388937277442077,0.5388937277442077,0.5846722275026103,0.014574395622054776,0.014574395622054776,0.09981033951044083,14411,Background
ABHD17C,589,358,0.08721659332513809,41.794708251953125,0.012004514739217492,0.1263529658317566,0.23713831010881606,0.9348762035369873,0.7502382397651672,275,8.422501564025879,0.11099745333194733,6,4,0.0651898622528439,0.042845608491977584,0.008397868898659176,0.020954174897123385,0.0064832652671750835,-0.011631826523684878,-0.010712427237181438,0.029354553189886258,-0.8235427954997248,-0.8235427954997248,0.7949003044356421,0.9240925795646057,14003,0.25991520776818744,11529,0.5390730131092482,0.5390730131092482,0.584827777846169,0.012004514739217492,0.012004514739217492,0.1263529658317566,14412,Background
CKB,683,408,0.10833916813135147,41.14021682739258,0.009269822421422042,0.08637063205242157,0.15529650484111712,0.9603574275970459,0.9101116061210632,393,11.119027137756348,0.08637063205242157,6,3,0.04107104990173672,0.021057497051276332,0.007407365874249546,0.019299930259444358,-0.004878795783271854,-0.01087978414125485,-0.004254972925933687,0.014363753768042815,-1.0819646805870509,-1.0819646805870509,0.8603658888696464,0.9494899080056491,14755,0.1742831347231393,14370,0.5391194432946043,0.5391194432946043,0.5848391855712035,0.009269822421422042,0.009269822421422042,0.08637063205242157,14413,Background
SELENOF,714,168,0.09847474098205566,41.870296478271484,0.012861185032654288,0.07634579390287399,0.463925707241421,0.5989078879356384,0.5067495703697205,33,7.844674587249756,0.07634579390287399,6,4,0.05697857374592345,0.01491888114115579,0.023741945634489253,0.0085936261070544,0.01403790299443386,-0.026527588670275742,-0.015532103934491916,0.010605099009945936,-0.28128059201198535,-0.28128059201198535,0.6107524025140836,0.8848609745629817,11238,0.4929570125102316,14958,0.5394072917262607,0.5394072917262607,0.5851124659252884,0.012861185032654288,0.012861185032654288,0.07634579390287399,14414,Background
JAM3,718,313,0.18266166746616364,41.221595764160156,0.012015776138370357,0.06559935212135315,0.397053031696185,0.8383227586746216,0.7772898077964783,113,24.727697372436523,0.03390217572450638,6,4,0.05478263325327004,0.026261879072625335,0.018064806039899604,0.02170643985173374,0.004611812121616056,-0.01453745016506071,-0.013983304015583996,0.010399575240020633,-0.44011918680439166,-0.44011918680439166,0.6700746069069704,0.8903234111944254,12245,0.4244198219863907,15424,0.5406060357970424,0.5406060357970424,0.5863737219022872,0.012015776138370357,0.012015776138370357,0.06559935212135315,14415,Background
BLOC1S6,701,183,0.11809900403022766,41.6573600769043,0.011803878972735354,0.08679419755935669,0.3592780895957516,0.8534771800041199,0.7770459651947021,137,24.505126953125,0.034828513860702515,6,3,0.05265128323296099,0.014441614966393243,0.01129725102170339,0.027887396394418517,-0.007206324940161429,-0.011559805765952641,-0.019443537560453677,0.013466635816839085,-0.5266355053687429,-0.5266355053687429,0.7007766345852322,0.8944795314754646,12756,0.38596677734379325,14339,0.5406704287301884,0.5406704287301884,0.5864045065567063,0.011803878972735354,0.011803878972735354,0.08679419755935669,14416,Background
GOLGA8R,514,705,0.40696102380752563,43.510128021240234,0.018141282430917432,0.09839588403701782,0.6230300510609844,1.2980265617370605,1.0222865343093872,216,30.584373474121094,0.04244084283709526,5,3,0.06642890767835542,0.026557174475842646,0.007265323046373193,0.04004910878860191,,-0.017253114640961863,-0.022618618561550913,0.019114475843380316,0.11887749338136411,0.11887749338136411,0.4526862064907979,0.8830152778136249,7936,0.6550081574973898,13589,0.5407168871365771,0.5407168871365771,0.5864158368386295,0.018141282430917432,0.018141282430917432,0.09839588403701782,14417,Background
NFKBIA,708,320,0.1283099353313446,36.72257995605469,0.011577076934042824,0.06639810651540756,0.3487970491572244,1.0273396968841553,0.7390840649604797,295,25.173654556274414,0.04081011563539505,6,3,0.06322442285407957,0.03084283922543653,0.010657323173610983,0.03255817099912737,-0.005195913031339721,-0.012709269688855794,-0.014476400908447526,0.02000892868134122,-0.5536294451931191,-0.5536294451931191,0.7100837649075812,0.8974003902021771,12885,0.37517743235856016,15381,0.5414321536781395,0.5414321536781395,0.5871524500862295,0.011577076934042824,0.011577076934042824,0.06639810651540756,14418,Background
MAFK,685,157,0.09385830909013748,32.49260330200195,0.009185501226251124,0.10311652719974518,0.15334287786170087,1.0285111665725708,0.653988778591156,8,9.974261283874512,0.10311652719974518,6,3,0.052935764514704525,0.011455382256360003,0.010973729681302937,0.021715988887908974,-0.011871041807750124,-0.015456323736654938,-0.014153016713939466,0.020246045945492615,-1.0933437656327143,-1.0933437656327143,0.8628785530703786,0.9506200093497087,14781,0.17222121684943353,13245,0.541663760355495,0.541663760355495,0.5873644984769848,0.009185501226251124,0.009185501226251124,0.10311652719974518,14419,Background
IZUMO2,629,231,0.28379711508750916,39.59476089477539,0.01605150405329385,0.09590115398168564,0.624182392124805,0.8722288012504578,0.8578164577484131,126,22.183116912841797,0.039319489151239395,6,4,0.05286113669922378,0.021126089258127805,0.007784446001433845,0.027160979778635172,0.0037574850480186664,-0.013689957502380378,-0.018045089938715595,0.014158225871136094,0.11652309886195783,0.11652309886195783,0.45361899027205344,0.8830152778136249,7957,0.6561772803976968,13777,0.5418469041887432,0.5418469041887432,0.5875239704227921,0.01605150405329385,0.01605150405329385,0.09590115398168564,14420,Background
